 2.795084972E-02  1.280000000E+03  3.708260646E-02  1.257695706E-02  2.866215180E-02  1.205454776E-02  3.994605798E-02  1.449228279E-02  4.453015790E-01  1.407555069E-01  5.067064163E-01  1.595965266E-01 
 1.863389981E-02  2.880000000E+03  1.737388562E-02  5.740412334E-03  1.476459313E-02  5.391429578E-03  2.083333928E-02  6.365404315E-03  2.498091486E-01  7.793882686E-02  2.868832252E-01  8.900768306E-02 
 1.397542486E-02  5.120000000E+03  1.030993625E-02  3.275021371E-03  9.414191288E-03  3.081655104E-03  1.125454079E-02  3.605882216E-03  1.689968551E-01  4.809867661E-02  1.930652002E-01  5.485206922E-02 
 9.316949906E-03  1.152000000E+04  4.866077057E-03  1.470615179E-03  5.232187407E-03  1.374863966E-03  5.070210401E-03  1.613195995E-03  1.213335547E-01  2.239385359E-02  1.373703001E-01  2.557621599E-02 
 6.987712430E-03  2.048000000E+04  2.838564852E-03  8.311045911E-04  3.620230309E-03  7.734010377E-04  2.788334485E-03  9.055817275E-04  1.772559449E-01  1.280956239E-02  2.024981971E-01  1.462748202E-02 
 4.658474953E-03  4.608000000E+04  1.275285835E-03  3.705959574E-04  2.239496581E-03  3.414750667E-04  1.493206099E-03  3.983701974E-04  2.971046352E-01  5.903610737E-03  3.411131319E-01  6.741153547E-03 
